resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,Corrida matinal,8020.9,2706,2793,82.0,Run,Run,14486964935,2025-05-15T09:41:35Z,2025-05-15T06:41:35Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,2,7,0,4,0,False,False,False,False,everyone,False,,"[-15.836466, -48.024881]","[-15.837035, -48.024603]",2.964,4.483,True,151.5,182.0,False,True,1142.4,1111.0,15456335729,15456335729,garmin_ping_438893398047,False,1,0,False,13382559,1,a14486964935,h|s_BhybdHeAM_Dm@eBUyCu@{@WeEsBa@]i@q@cBcBmAo@s@Se@Ce@@_@?_@IyBkCIUNKzCqA\eAFIz@w@jAs@ZEZHbAl@b@NfAXv@L`BH`@JTLjCpDnAr@`@Hd@B`AGV@b@DpARb@NjAr@bAXv@f@JLR\OZg@j@Wb@?\FbADHfAt@TXHT?JCZMd@{@LM?SFaADYP]p@Y\c@RYFs@`@k@l@mAfAWZ[p@KJe@Re@Fa@@}@Kg@K}AQcESWKyAeAOMEKCw@FeAHmD?_AEe@OEc@DOD]?YGYUiAcA_As@Q_@Ee@Ci@QU_@MSOa@w@Ia@YYWU_Ae@EM?MJ]RU~@_@P@VLJ?fAe@pA_@NBLLDVFxBDf@HXTJlBVVJ\Bn@ApAN`@JZLvAZfBBbEf@NDv@d@d@NjANbADXDRRdBfA~@b@N?BCDUCy@FUXc@r@m@BMIg@O]k@[_@IWMWMQOUIgFo@s@Du@CoAi@SMeCoDQOYKQCi@C_@?o@GiB[u@[_Ak@MAe@F{Av@YVKLO`@Gf@sBh@gAh@AFBF~BrC^JvAAx@Hl@Rv@h@`@^XXf@p@|@|@XNhDtAlBp@lGpAb@BfCb@bBV`@HX@fAK`@UJ[?YIY[[GE^`@LTDPCTQj@s@FgABUBYFIH[l@YZiA\[PeBrAg@b@W\]p@QPa@Nc@Hg@@]Kq@E@@tARp@Ef@KHEZURe@^k@j@o@p@o@\ShA[XSVc@VWd@U^G,2,,84.1,18.0,,,,,
2,Corrida matinal,7446.4,2895,3141,56.0,Run,Run,14465068799,2025-05-13T09:31:19Z,2025-05-13T06:31:19Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,9,0,4,0,False,False,False,False,everyone,False,,"[-15.836435, -48.024884]","[-15.836983, -48.024652]",2.572,3.95,True,153.9,180.0,False,True,1140.0,1122.2,15433159311,15433159311,garmin_ping_438231942645,False,0,0,False,13382559,1,a14465068799,b}s_Bx|bdHSRcA`@}@l@mBjB[d@S`@s@Tc@D]C_Ee@sDS]?YJWXMVE`@F\`@pAn@~Ap@hAf@l@NL@AOKa@a@q@iAi@qA_@kAU}@AYBMLUT[VOXGxBHhBLhAPpANl@C\I`@U~@yAx@_AbAu@b@Gr@]X[^i@~@MfBMTGNGPSH[?YOWSWq@c@g@WSE?@d@Nf@Tp@j@HV@PARITGFKFWHiALk@BQHOTKZQZ[TWLYFy@^wBzBy@pAIFSHWFa@Da@AaBUc@AkAQgAIE@s@Og@CW@SFUNUb@IZBJHk@P[TW^OnCRdADlBTlAFp@Kj@UbB_Ct@}@`@[x@SZSd@c@Ze@`@KpA?|@SNILQCRFEHS@YAQIUe@k@UQiAc@v@\~@r@Xb@B\K^SNs@NeBFOVKf@QV_@Zy@RYL}@n@{AdBc@|@YPu@Pe@?SCe@Ou@Ki@Cq@GBD~BLt@Hj@Ah@Mf@[Zq@RU~AaBXQ`A_@TQVWn@w@t@MfAKx@WRSDQ@]ESW_@g@_@o@[SEVJt@`@b@\X^BPMp@@HkAPU@_AEyC[s@MyFkAsBg@c@Qu@a@m@WOCA@DDjAZfAb@tA\v@Jl@NvAR~@TlEn@\B,2,,81.3,19.0,,,,,
2,Corrida matinal,16014.4,5567,5764,63.0,Run,Run,14434767634,2025-05-10T10:12:48Z,2025-05-10T07:12:48Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,15,0,1,0,False,False,False,False,everyone,False,,"[-15.802805, -47.906029]","[-15.799141, -47.907007]",2.877,3.94,True,153.4,176.0,False,True,1123.8,1081.2,15401051068,15401051068,garmin_ping_437279566678,False,0,0,False,13382559,1,a14434767634,zfm_BljkcHi@qCa@mAaByBuBmBsBo@_B[mCEy@KiANsA@wAMmA[}A_AkAkCSy@A]H{@b@qBBcAIu@]s@g@_@yAk@kAmAQIaAGoAb@a@j@o@|A{@lAoAr@_Dz@q@Zk@n@_@`AKp@Ax@PjAl@hAdAjAVNn@RnABpAK|Be@x@ATFrDnBzB`ERbARzCIdBBx@VtAtAxB`CnApBFrEKnBd@pAv@fApB`BrBJxBTjAlCdCv@f@JTw@lC_A|@WvAm@fAc@xA{@bGLx@Tn@h@~@pA~ApFhAd@TpDpC^j@\|ACx@L`A@p@Nh@d@p@p@\h@JnD[\Pj@Kt@B\JjAdAVr@A`Ay@bB_Ap@oA~A[bABjATnBp@~@v@p@rAX~@f@jB[z@C^Dr@d@v@Xr@x@fBvEbAvA~Aj@n@Bf@KjAyAZeAHoCPwAXYhAe@n@g@^cA@w@YmAu@gB{AkAs@w@_CsAsAcAa@m@S{@AeALaB\qBDgAS{Bk@iBgAsA{AcAkB]{CIm@JeA`@{ErCwAXkABqBo@{@i@aAmAa@gAKmA?aA`@yBHWvBsCl@}AF{@SoBg@cBk@uA{@u@q@y@OkABWxAsFn@eBEmDIq@MSy@c@w@w@yAs@m@q@WKOFWb@?x@Kt@wApBeAz@cAf@kBZ}@fA?Rd@~@PrCJZ|@x@HAq@m@_@s@]wCe@_ABM`AiAxBc@lAq@hA_A`AmBDeBd@_@L@`@\^h@xAt@h@j@l@XLPd@nB@lC_AzCv@iDC{CO_AMUs@_@k@i@qAm@}@_Ae@K[b@CdAIb@]p@_AjAkBtA[LaBPmAnABPb@v@`@lDz@|@}@yA]mCMc@_@k@FM|@aAt@SjAM`Ak@l@m@hA{AVs@JwA^c@\?z@fAPGSFICc@m@yA_AeB}D{@eDa@kAwAgBmBkB_Aa@uA]aFOeDJaBKyBk@yAqASs@k@_AUgAF_Ad@{AHq@UoB[k@]]{Au@yAsA{@I}@Rk@t@o@lAK`@cAhAwA~@cCh@s@Xi@\W\e@zA@`BXhATd@lAzAhAd@vALxAOfB_@xACfAz@pA^hArAxAbDNr@J|BAbDTlAx@dBt@t@zAx@pBPn@E,2,,82.7,23.0,,,,,
2,Corrida matinal,9006.0,3141,3789,94.0,Run,Run,14414199944,2025-05-08T09:24:35Z,2025-05-08T06:24:35Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,7,0,6,0,False,False,False,False,everyone,False,,"[-15.83656, -48.0248]","[-15.836915, -48.024747]",2.867,4.05,True,154.3,178.0,False,True,1163.0,1108.0,15379339920,15379339920,garmin_ping_436621995113,False,0,0,False,13382559,1,a14414199944,v}s_Bd|bdHQV]Tw@V_@P{@n@aA~@c@l@[l@OHq@Pg@DyAWu@El@LfANZ?l@If@QROf@}@lA_BRQ^UjA[VKZ]N]DSHM^I~@@lAKLITWDWIX?LSDcADINs@I]DGFWr@[f@_AVg@\wBpBe@r@KVK^Cb@EjCH|FC`@?l@Hv@@vBCr@O\WFSKiBqAmAeA}@yAaBgB}@iAcAqBa@cA]iAY{AUsAQyA?s@@C?SP{FAYEOGCiABI?WKgCqBSUUc@S_BEIg@WOMg@u@Uu@SSa@]o@Ww@k@UA_B@cAF}@Bk@FQHQJGHGj@CFB`@a@rA_@dAa@ZAHFRoAnDOVYDO?c@EaAH]GGGEOFUZ]Pk@b@oBRQVK^?d@DlAZH?DCx@uCL]@e@J{@PQXMZCfDM`BHn@RFEHQLGl@SVANDPNn@z@p@t@\h@XJXD|@Cj@Bj@Ht@TZThBlB^d@PNvBfAd@PtAp@hAd@d@Lh@FrA^f@JlADFBr@HhGhACAR?VCh@ORs@@a@O[MMcAk@MMKgADYR_@RSh@U@CBOCYKSSUUQcA]g@_@WMc@KoB]iAOc@?q@FWCkAg@WM]m@gCoCSKUEcCQ_B[e@QkAw@Y?kAl@u@r@IFITU|@EDqAXMHUFk@TOBg@QK?_@Fm@PIFGL?HFJbA^TRFV@ZLZd@l@VTh@ZJVBZRx@Zb@|@t@j@j@j@^XHT@l@IP@FDBJO`D?`BEv@?d@Fp@Ln@?ZFZXrAl@|BYaASuAF]X_@TQTE\?vCRf@@|ATj@Dx@Lx@t@HHT^D@CcBDa@La@nAiBhAaAd@O`@GZQTUXm@\QTEjAKz@ORMR]B[E[KKk@e@qCsAABb@R,2,,83.7,20.0,,,,,
2,Caminhada matinal,800.3,631,658,6.3,Walk,Walk,14404767678,2025-05-07T12:13:56Z,2025-05-07T09:13:56Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[-15.793192, -47.883165]","[-15.788208, -47.883226]",1.268,2.536,True,91.0,111.0,False,True,1100.0,1091.7,15369464163,15369464163,87341629-FFF4-400E-A4A7-4DDA61233583.fit,False,0,0,False,13382559,1,a14404767678,phk_BhbgcHiD}@sDa@qAQC?EB,2,,,,,,,,
2,Corrida matinal,7301.3,3125,3489,68.0,Run,Run,14393087152,2025-05-06T09:31:03Z,2025-05-06T06:31:03Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,7,0,1,0,False,False,False,False,everyone,False,,"[-15.836539, -48.02489]","[-15.837035, -48.024626]",2.336,4.75,True,147.9,168.0,False,True,1098.2,1065.4,15357243488,15357243488,garmin_ping_435970210087,False,0,0,False,13382559,1,a14393087152,`}s_BfybdHiC_@}Cm@aDu@cA]cDuAoAq@m@e@q@y@_A{@{@m@]Q[I[Gq@AIc@ASBoBEe@ISMIQEq@R]D?B]Nq@TEFBHXXdAhBLNTH\Dt@ATAl@Dh@Jr@Zp@b@z@~@d@\p@r@fA\\RhBv@jA\t@XzCt@xAZzATv@P~ANp@?VHP@RA|@KmAZw@?WAy@I{@Q}@Ku@Oi@GuDu@eAYyCkAs@[y@i@u@_@WUiAmAkAeA[Sa@S_@MgASSIG_@BkBAi@S[SEeATO?EJw@XOL?FDHh@j@lArAVPXBr@E^?j@Ln@T^TtBrBhA`AzB|@NL|Ap@|@ZrDr@~ATr@Nv@FtAPbAVr@Jp@Ah@MH?I@m@Tc@HY?eFw@sBc@wDs@kBa@mEmBs@c@Y]a@q@gAgA[U_Ac@mB]IGI[AS@iCK]MISEk@PWDIAGJu@TOJ@FPX|@dAVb@LHf@PdAAdALf@Nf@T\Zl@p@j@b@f@f@h@d@r@\H@JHfFpB`B^~AR`Ev@pBd@|ATl@CVGTSN]Fa@EQGKECPd@AVGTQRg@LyBL_@n@_@f@_@Ti@Lq@^w@t@e@\c@b@Yp@OVOLw@T@@n@SPOd@aAz@iAl@o@LKTIp@Kr@i@V[JSLI\M`@E,2,,83.2,18.0,,,,,
2,Corrida matinal,12204.5,4266,4599,90.0,Run,Run,14363809897,2025-05-03T10:11:47Z,2025-05-03T07:11:47Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,7,0,1,0,False,False,False,False,everyone,False,,"[-15.839353, -48.003156]","[-15.837717, -48.003817]",2.861,3.64,True,148.2,169.0,False,True,1077.0,1037.0,15326396427,15326396427,garmin_ping_435031502991,False,1,0,False,13382559,1,a14363809897,x_u_Bpl~cHjGsBzCy@p@KxBO\IvDyCrBs@\Qf@MbAa@`AYbAc@b@EVGjAa@ZOVAtAWRGNKLKFO@m@LUhCuCTQ`BoBb@]`@e@x@m@t@u@n@y@d@]z@cAjAeA`DgDrAkAh@ELG\e@n@s@f@YXKXSPQDONGHIN_@Nq@d@cAvAsAv@k@f@g@\QbBaB|@i@VUdAiAx@cAp@q@Ry@\g@d@e@TY\Wx@U^]b@o@Xi@^c@p@kA`B}Ar@}@\WRQhAw@d@UNQZk@zCgCf@k@\g@Vg@d@a@b@g@jA_Au@v@u@~@YV[b@Yj@{@~@{@n@i@f@m@^Wf@WXi@VYTe@VYTSVULs@~@sAvAa@t@y@~@a@t@q@l@SJ_@NWPs@|@]\ORGVCXIPEBCA]VaAjAm@h@e@l@kB`BSZq@f@WLeAz@{A~AQVa@v@k@lAWRITe@\_@LWNa@b@e@n@UTcAJ{@fAw@p@sCxCe@^u@v@c@`@kBtBgBtA_CpC}@t@m@r@i@f@_@h@?d@AHILi@\{@Ha@JW@YDmBn@SDWHc@VYJ]Ra@L{@b@uDjAeA`AqA~@_@NUFmDNs@Pm@X_A^eB^_C`AYFs@T{@Re@PiBv@iDjAc@TC?BCc@NeAt@_A^g@NI?YIK@aDbAaAd@_A^MLAPKH_ATiC`A{@`@_@TSTCRITEFc@Nm@Sm@Ak@Fi@Ty@Po@`@wAZWJ{@f@[Fo@?]HwAj@aBd@aBp@SNgA`@SNW\WHa@B[Jg@TmA^q@NSJ_An@eD|ASDg@G[ByAb@{@^k@La@@[Pq@PWJa@VQRSNQJ}Dt@iAXcBr@u@Ta@VODeAPcCz@aAR_D`AeBv@aBd@sCxAQRSb@B@Lk@T[bBu@vAg@nAk@|@Wx@]|A_@vBs@fAc@tAWx@]zEcBrA[hCk@TKl@g@TM|Ai@tAWlAg@j@O~@MVBXAlB{@zAy@VSd@W~Ae@|@_@r@I\Ib@g@VMrAe@`Bs@dCcAx@WXEf@BTGbAi@\Kv@OPGn@e@nA]VOLCTAx@BRHPNNCZSDIHe@TU\Wx@c@bEuANGBMHMJE,2,,82.4,22.0,,,,,
2,Pilates ao entardecer,0.0,2388,2388,0.0,Workout,Pilates,14327574246,2025-04-29T22:14:02Z,2025-04-29T19:14:02Z,(GMT-03:00) America/Araguaina,-10800.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,71.7,91.0,False,True,0.0,0.0,15288416781,15288416781,7ABCE185-96CF-47A4-BFB5-FFD5D52173AB.fit,False,0,0,False,13382559,1,a14327574246,,2,,,,,,,,
2,💪🏾💪🏾💪🏾💪🏾🏃🏾‍♀️🏃🏾‍♀️🏃🏾‍♀️🙏🏾💖✅,7853.8,3247,3460,59.0,Run,Run,14320452401,2025-04-29T09:31:01Z,2025-04-29T06:31:01Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,7,0,2,0,False,False,False,False,everyone,False,,"[-15.836573, -48.024874]","[-15.836685, -48.024795]",2.419,4.3,True,153.1,182.0,False,True,1144.6,1127.4,15281013787,15281013787,garmin_ping_433722718110,False,0,0,False,13382559,1,a14320452401,p}s_Bt|bdH]VoAf@YNyBlB]d@[n@IHc@RM@o@@q@GeAEm@EwCa@oAGK?YDSPILHK^WZGpDXr@JxCV\?\EZIXMn@iAr@{@~@{@b@ShAa@TSPWPe@^MVEn@?^C^G^UNc@@[CIQe@YYg@[cAa@pAl@h@`@\b@FL@XMj@y@NwAJ[He@|@WZaBh@_@V_A|@e@\m@v@U`@e@ZWJq@F{Fq@oBQg@AYHc@XW`@?LDMd@q@JG`@Mb@?zBRZHf@BtC^V@fAO`@OHKXm@`BwBZ[XQ~@[RMHIn@cAZObAErAWD@T]F]Ww@EEs@i@oAg@~BnAZ`@NVDTGZ[RSF{@Pm@Bg@HQXKVUTSLaA`@e@Vu@j@c@Vo@l@s@nASJw@Tc@DgCSkBYiCO[BYHSVSf@BC@OJUTWZQJA`@@rALfAB|AR`BL`@?XC\KXOPSb@w@x@y@x@q@\Sx@SLI^[VYN[`AU`@?z@IPGRSL]?e@K_@OUWSa@S{@]OKOCnBv@RNPFh@f@B`@GTMP?Jw@RuAH[HIDKL_@t@YRwAj@UPYX}@v@WVY^[r@YPy@Pc@@a@GmHw@q@CS@OD]P_@r@ARTz@B?Ow@Ba@DUHONORITEn@FdDP^HdAHlARn@Cb@KXMn@oAb@k@TUhA_AxAi@PSXg@VW\Q?EUIgASgAOkDq@}Aa@{A[kAc@C@BD`@J|FjA`Db@jARXH,2,0.0,82.3,21.0,,,,,
2,Corrida matinal,14035.1,4838,5119,71.0,Run,Run,14290195338,2025-04-26T09:31:41Z,2025-04-26T06:31:41Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,7,0,2,0,False,False,False,False,everyone,False,,"[-15.810385, -47.993501]","[-15.810402, -47.993498]",2.901,3.467,True,151.7,176.0,False,True,1103.8,1065.4,15249290408,15249290408,garmin_ping_432769257057,False,0,0,False,13382559,1,a14290195338,x~n_Bdp|cHJSF]Du@A[IKSKGI@M^e@Jc@BSCm@B]Ha@Ag@O_A@YPUL[?mBBqBCq@Ji@N}AVaAFc@Bc@?k@LuBf@kEMgAHYP[Fa@`@gFF_EGkCQ{BMeAw@eEk@_Bg@kBYu@s@cCc@uAGOc@u@G[C_@K_@s@qBaA_E]_Ag@sBk@uBiAsEkAgEg@oA_@u@gAaBWm@[y@Wy@a@eBIM]WES?c@FEDAj@BBGBKJoAFwBNkBHe@PyCRqBRgCb@aFN}BPiBNsBBw@CW@YVg@HiAZgCTeDn@mH@i@b@{ED}@J}@FeAZgDDgALy@D{@^{DB{AE]K[@_@LeAOaB?}@HyBKS]GkDS|DX\HHXMrBArAJlAC^I^@d@Jb@@RE|@@ROzAOvCQrBId@QfBu@`KSlBIVClAGf@_@`Gc@dFIz@[n@Fl@AR[tDUxAAv@Y~DWbCKjBU|AE~AUlCM`AWjEENIDa@CKDFD@HCZl@f@`@bBf@~Ap@vA~@xAd@~@p@tBx@zCvAxFfAxDn@jChB~FHz@HPd@n@h@zAjAvEdA~CPv@XhBd@rDLnCAVDjAItDe@lFERWd@AJHp@?^YnCKd@Eh@Cl@Kl@Dj@Ej@CT[fAWlB@pEA|@CX_@l@@XLh@@h@MtAAz@Qn@MPQNg@T?BFNB?|@UJJ?VKrAKXKJq@DEREx@b@`@DN?r@C?B~APnBb@nChC~KBx@DT`@vAJn@@XAVGToApBy@~As@bA_@`@cAj@s@PyBJmDAu@AaDJqI@yDHo@EU?YFeCBo@AcDFy@?[CWMIA]NO@a@EaA@sBUDGFBhCP`@Cz@Fh@QVJn@@p@AV@jDIzBAv@I`AFvFGxHC~AGdA?fEEbBMj@MhAw@d@i@bAuBnAwBPm@?[OgAa@iAE[@c@CSs@kCe@uAOs@M{@,2,,84.0,23.0,,,,,
2,Caminhada ao entardecer,867.1,894,894,19.0,Walk,Walk,14285409730,2025-04-25T21:07:39Z,2025-04-25T18:07:39Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[-15.788641, -47.882806]","[-15.793333, -47.882993]",0.97,1.596,True,74.1,95.0,False,True,1102.7,1090.0,15244283070,15244283070,630C022A-526B-4A02-AC34-D96346515C05.fit,False,0,0,False,13382559,1,a14285409730,|_k_B`_gcH^FnBd@l@Hj@Wt@OTe@De@i@V]ZEXHd@j@V,2,,,,,,,,
2,Corrida matinal,9014.7,3088,3201,111.0,Run,Run,14270937856,2025-04-24T09:36:50Z,2025-04-24T06:36:50Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,2,13,0,6,0,False,False,False,False,everyone,False,,"[-15.83648, -48.024815]","[-15.836457, -48.024785]",2.919,3.65,True,147.3,166.0,False,True,1173.0,1098.8,15229154980,15229154980,garmin_ping_432141176018,False,1,0,False,13382559,1,a14270937856,h}s_Bj|bdHe@\{Al@iA~@c@h@UXk@dASRID_@Fu@BqD]uASeCMSEi@Ya@[a@a@GOCu@ZcIMOw@Hc@@UKq@g@y@y@}@s@OWUsAIYo@[EGQ[c@eAOW]Yk@Yw@o@a@EgB@}CPc@LGDMTCZ?r@Kb@o@nBORUFCJFP?HK^cAzCOLmAE_AF_@GOS?Y]WkFaKQe@EW?wAC?KPGAGSAq@@o@HeAr@oDRkALk@d@{@ZYZQ~@UZ?l@D~B\`Bj@~Al@bAd@jBvAd@X\Jf@Hd@BdAG|@UhAe@hBm@hAe@p@]PGb@C^GhA]FL?VTlAb@zABR?RGPU^_B|@y@j@OTEXA`@P\BT@zCJXHFn@F~@NXNNDvAAp@Hv@Rv@Xb@Hn@BhAAdBR`@@hALx@f@r@TnARd@DZC\JVTxAv@bCdAZV^`@HT@VMb@QNiALcBXMLO^YXYTcA\_@P[TgA`Aq@z@Sd@GlA@ZD|@B|AIXDP@j@AlDDvAAxBE~@DlBGpA?f@Ej@@NR`A@Ta@p@e@z@ORQ^?FXN`@LbANNL@HE\M^u@fAYZUDyAoAm@k@[a@Yg@o@e@e@w@][a@i@Sc@US_@Sa@_@_@e@a@][a@OYKiA?oAKWa@g@D@\a@XQZMPE|@_@Z@z@`@XHb@?TCXYJe@Ba@I_AKSm@q@oAqAq@_A}@yB]gA{@yEKgAHcFJiBG[UA}@HQCYSsCeCSa@EQGw@EYQM[MWS_@u@Mk@HKv@i@DIt@j@`@d@PH`@Br@?XB^F|@Xf@X^Zh@h@l@d@z@z@RLhAf@JJhD~A~Ct@fARzBVrBZ,2,,84.6,22.0,,,,,
2,Corrida matinal,7676.4,3127,3239,77.0,Run,Run,14250348421,2025-04-22T09:33:57Z,2025-04-22T06:33:57Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,6,0,3,0,False,False,False,False,everyone,False,,"[-15.836579, -48.0249]","[-15.836879, -48.024031]",2.455,4.0,True,129.5,152.0,False,True,1141.8,1106.2,15207694573,15207694573,garmin_ping_431502102098,False,0,0,False,13382559,1,a14250348421,p~s_BnrbdHiBuAYG_@BsBc@q@Sq@YQEk@IcBKyDQg@M[OcA[WEw@Ei@F]?AB@HPNVZhD|CvAj@dD|AfAXdARdCh@z@P|ATxBb@z@FZ@v@GPEPKACG@@@HCNU@i@G[S][U{BeAqByA]Kw@?qASk@Q{@c@u@QkAGyAAWEyBK[EcAa@q@OaAE_ABG@ADb@`@RVv@j@`@^t@|@zB|@lB~@fA`@\JjAP|A`@hB\~@Hl@JxC\\@hAKFBBIFAIBRKJYA_@I[MUg@_@{CyAoAcAQEu@CcBYs@Qy@]}@M}CWeBCq@G_Bk@q@Ow@Cy@FGD?DHJhA|@v@r@TZz@v@zBx@rAn@bBl@nE|@dBZxATrBNf@N~@@^ETKWFmANO?_AKw@K_B]a@EwBe@iB[y@QyAe@oAe@mD}AQM{BcC{@q@q@_@YK_@IkB?]ISOWY]g@}@kAAGDEbA[BELAlA[DGJm@PYf@o@zA}@PGRCN?XNZVp@b@xAb@fALpABb@NPJvBbC^h@j@^h@RTFP?`AIl@BrAPh@Jj@ZND~@d@jA\,2,,81.5,21.0,,,,,
2,Corrida matinal,12019.1,4360,4764,79.0,Run,Run,14221954197,2025-04-19T09:56:10Z,2025-04-19T06:56:10Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,4,7,0,2,0,False,False,False,False,everyone,False,,"[-15.841406, -48.01949]","[-15.839517, -48.018243]",2.757,4.329,True,153.3,176.0,False,True,1215.4,1142.0,15177904439,15177904439,garmin_ping_430593304974,False,2,0,False,13382559,1,a14221954197,d|t_BdqadHB?G@UIII]}@WKQFcAf@]Ja@ZeA`@GL[NdBrFN`@f@fBVn@h@~ADVf@hADN\d@Fd@Ld@Tl@PTXrA?XJVZb@d@tA?~AJj@Bh@L`AC~BGtBC\Dl@ATOdB?PDP@VFPB`@OrB@h@AFFnAJ|@JZCb@Bx@I\MrD?|@KjAQz@Sn@_AxD@AAAERSl@Ox@IVs@xAwBpDYXq@z@mArBaAfA]n@wAvBoArAaApA}@rAYZ?JKRU\WVKXOZETIPk@h@s@x@c@t@ET?RGb@a@l@IPSAk@FGHo@hAs@|AeAjBI\GDm@nACRVd@DNAf@KVk@l@@`@Nf@x@xBZn@J^JPPR^x@H\NVHZZl@BZb@nAJd@`@bARXZx@LDJABD?FCFBHMb@FFxBy@~@S^OhB{@rAg@nDeBlFwB|@c@x@WbAc@fAYr@K`@KTI^K`@O~@U|@[fAg@|A{@hA[vCwArAe@jDcBdDqAXOd@MNMz@e@l@KXKRUxAc@^Op@c@VUn@Ul@KVMTUhAe@l@Og@LcAn@SRMJa@F{@XWNMPQJaAb@mAZWNSRWNs@RQLk@TgA^yLlFoA^{BfAw@VsBdAiA`@sA^OBYN}@J]FeDhAqCnAoBl@cCbAw@^wB~@o@\qAn@w@NYHsB~@OBKEUUQGMBIL?Ca@Vu@\u@XWF}AKi@GaAUoDc@sAWg@Yc@c@Yc@Og@G]Ci@@u@EwAIkA?{ADe@A_BDc@Qi@OsB?YLyA?_@CWIQE_@EsAM]KKOgB?QFq@AgA?YSyALaB?eADUD{@H]C[BOCw@BIHGTGv@ApAQRQh@s@^UXG\@h@@RLH?FE\k@RC@IJW~@mAr@}A~@mARYNa@fBsB^m@f@m@jBkCHGvAsBv@oAl@w@zAiCj@o@f@s@FQRiARq@LgABwCF_@Du@?iBE]?q@Dg@?{AIw@?]Da@HIBAn@@z@IVBNAXD^E\BZKh@?THLCX?@w@Fa@Aw@BSCY?c@LmBAc@?iAOqAWkAw@wBi@sBWi@Q{@kAgDOq@Ko@[i@CUQm@Ae@O]?]KMGU]u@SWOYSo@OwA`@]T]v@MZM,2,,82.7,22.0,,,,,
2,Pilates vespertino,0.0,3079,3079,0.0,Workout,Pilates,14206065208,2025-04-17T17:00:55Z,2025-04-17T14:00:55Z,(GMT-03:00) America/Araguaina,-10800.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,80.2,115.0,False,True,0.0,0.0,15161286175,15161286175,1356F30B-8711-4A14-B7B2-CA1C18BE2084.fit,False,0,0,False,13382559,1,a14206065208,,2,,,,,,,,
2,Corrida matinal,7819.0,2829,3327,82.0,Run,Run,14201986767,2025-04-17T09:32:16Z,2025-04-17T06:32:16Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,10,0,16,0,False,False,False,False,everyone,False,,"[-15.836525, -48.024854]","[-15.836427, -48.024787]",2.764,3.775,True,152.0,171.0,False,True,1121.4,1098.6,15157028227,15157028227,garmin_ping_429943670535,False,0,0,False,13382559,1,a14201986767,v|s_B`ybdHoDk@kAUe@O_Cg@q@W]I[Qu@YwAc@cAc@_@Y_CeCeAw@JEf@?z@A~@PdA\jAVbCB`DRl@Nn@`@RHjBVbABr@d@h@`@`An@hAf@h@\PNX\JTGf@Q\]HI?y@NaE{@yEy@_Do@y@WsEkBE@PJjA^dBv@l@P|Cj@fBf@lAVd@Dv@P|ARr@RTBBAWGOIQ?yAY]CgB]aC]gDu@o@Sk@[m@W]IaBu@KATNt@XzBfAb@LzCd@fBf@H?`Ev@`C`@LF@AACUKoEq@o@OoB[gASeCm@kAa@A@DF\LfAXhFdAnARfCj@~BX@ACEmCg@gAImCg@y@KsAYsBi@u@YKA?@?BFDfBb@b@DfDl@R@|Cd@hCb@VFVNH@GIaFu@]EaGgAE?ABNDz@PpANrARhAH~Bd@lAPHDICE?SAeBU]IgAMqCe@}Be@CBPFhDn@`H`A^RAEICBCj@Cv@ORi@@a@M[u@u@sB{@w@e@gA{@_@C[@]CkAUs@Wc@We@QkBKw@AiDQ[IiBo@k@I_@?aAJADBDX\RRRJbAfA\Xz@h@h@Rp@`@z@\fAh@z@X`BXdAV~B`@vBX,2,,82.0,22.0,,,,,
